account_id,email,phone,first_name,last_name,dob,device_id,device_type,signup_ts,country,city,channel,engagement_count
1050197,pavwul.mabrai.p062999@brand-example.test,+999000062999,Pavwul,Mabrai,1941-10-06,DEV-b0d430943373,MOBILE,2025-01-01T12:00:00+00:00,IND,Laketown,mobile app,52
1013388,bivzex.yevdri.p031867@brand-example.test,+999000031867,Bivzex,Yevdri,1983-04-03,DEV-ab6dba47fb98,event kiosk,05-10-25 12:00,GB,LakeTown,app,95
1094241,mabzex.guite.p290481@brand-example.test,0000000000,,Guite,1963-02-07,KIOSK-DEVICE-1,mob,2024/10/23 12:00:00,india,GREENFIELD,mobile app,55
1112210,noxlek.vexyev.p035777@brand-example.test,+999000035777,Noxlek,Vexyev,1955-02-12,DEV-de0e90cd13d6,smartphone,02-14-25 12:00,AUSTRALIA,HILLVIEW,APP,55
1037399,nanpav.lekjor.p185674@brand-example.test,+999000185674,Nanpav,Lekjor,1964-05-20,DEV-7cb9b51927a5,pc,03-29-25 12:00,UK,LakeTown,App,8
1002825,,+999000121412,Camcam,Nanzex,1951-06-17,DEV-d67a17288970,pc,2024-05-27T12:00:00+00:00,UK,metrocity,mobile app,52
1091491,,,Camlon,Fizcra,1994-09-17,DEV-ae1f001c8d54,KIOSK,15-08-2024 12:00:00,INDIA,HILLVIEW,APP,67
1101642,cravex.pharai.p024782@brand-example.test,+999000024782,Cravex,"Pharai ""quoted, comma""",1951-11-12,DEV-eb4ebdde9b02,smartphone,2025/04/30 12:00:00,AUS,metrocity,App,35
1002075,mabkor.qurtur.p150627@brand-example.test,,Mabkor,Qurtur,1989-12-15,DEV-959ae8207b94,event kiosk,1759665600000,India,Hillview,mobile app,99
1012227,rizex.guikor.p149827@brand-example.test,+999000149827,Rizex,Guikor,2004-02-12,DEV-10a523dd8a32,event kiosk,2024/05/13 12:00:00,United Kingdom,hill view,app,34
1014750,vexyev.pavcra.p114904@brand-example.test,+999000114904,Vexyev,Pavcra,1949-10-03,DEV-0154ed4d7539,desktop,2025/06/23 12:00:00,Australia,Laketown,mobile app,114
1044692,pavlek.drisek.p129791@brand-example.test,,Pavlek,Drisek,1951-02-22,DEV-95e9efc16bfb,desktop,29-06-2024 12:00:00,AUSTRALIA,NewTown,app,7
1111481,sultur.vexzex.p052770@brand-example.test,+999000052770,Camyev,Camlon,2002-06-15,DEV-2e8d6872493c,kiosk,2025/03/23 12:00:00,IN,Hill-View,APP,18
1030491,yevlek.zexwul.p066630@brand-example.test,+999000066630,Yevlek,Zexwul,1987-07-24,DEV-12348ce36f98,desktop,2025/07/05 12:00:00,AU,Hill-View,App,80
1079530,rimab.sekkor.p207132@brand-example.test,+999000207132,Rimab,"Sekkor ""quoted, comma""",1949-02-03,DEV-c9b4f51b0c56,event kiosk,2024/07/01 12:00:00,united kingdom,Hill View,App,82
1088709,,+999000295815,"Bivpav ""quoted, comma""",Raidri,1987-06-07,DEV-e9bd7ea7d66a,MOBILE,2025-08-03T12:00:00+00:00,india,HILLVIEW,mobile app,78
1007812,phanox.shabir.p019779@brand-example.test,+999000019779,Phanox,Shabir,1962-04-06,KIOSK-DEVICE-1,desktop,2025-11-30T12:00:00+00:00,AU,Hill-View,App,32
1034597,shapre.camsul.p198432@brand-example.test,+999000198432,Shapre,Camsul,2003-06-12,DEV-f610709d2d81,tab,02-08-25 12:00,INDIA,Laketown,mobile app,52
1053850,noxlek.birfiz.p050506@brand-example.test,+999000050506,Noxlek,Birfiz,1996-10-04,DEV-fb2ce5141b93,tab,01-01-2026 12:00:00,AUS,Hill-View,app,70
1090412,noxlek.qurte.p097394@brand-example.test,+999000097394,Noxlek,Qurte,1976-12-18,DEV-8fe3aaa121bd,event kiosk,1721736000000,GB,lake town,mobile app,88
1014916,rainox.lonqur.p118399@brand-example.test,+999000118399,Rainox,Lonqur,1967-08-26,DEV-f496814a1dff,desk,2025/11/20 12:00:00,IN,Laketown,App,73
1042615,birlon.noxpre.p061155@brand-example.test,+999000061155,Birlon,Noxpre,1942-11-22,DEV-2dd19977d0c4,DESKTOP,26-05-2025 12:00:00,IND,HILLVIEW,mobile app,31
1030309,pharai.dridri.p015995@brand-example.test,+999000015995,Pharai,Dridri,1971-05-16,DEV-31aad3261a01,desk,1758369600000,UK,Green Field,app,54
1028553,mabsek.fizlek.p120238@brand-example.test,+999000120238,Mabsek,Fizlek,1956-11-26,DEV-fd8d58cc1f64,kiosk,06-11-25 12:00,IND,New Town,APP,106
1107939,korbir.lonlon.p093387@brand-example.test,+999000093387,Korbir,Lonlon,1964-02-12,DEV-b39d0fd881dc,TABLET,1734264000000,AU,LAKETOWN,mobile app,9
1056582,shawul.mabrai.p102143@brand-example.test,+999000102143,Shawul hello नमस्ते यार,Mabrai,1991-07-18,UNIVERSITY-LAB-7160,tablet,1758024000000,US,NewTown,App,59
1093694,birqur.phazex.p183034@brand-example.test,+999000183034,Birqur,Phazex hello नमस्ते यार,1999-03-28,DEV-bb31aa196789,pc,11-18-25 12:00,United States,hill view,mobile app,90
1090988,camsek.prexon.p021400@brand-example.test,+999000021400,"Camsek
 multiline note",Prexon,1967-06-07,DEV-576355f2b400,tab,2025-05-20 17:30:00,AUSTRALIA,LAKETOWN,App,51
1096874,nansul.camkor.p146297@brand-example.test,+999000146297,Nansul,Camkor,1979-10-03,DEV-00e48a22926a,DESKTOP,29-10-2024 12:00:00,India,Metrocity,App,57
1090100,driyev.sulpre.p027039@brand-example.test,+999000027039,Driyev,Sulpre,1984-09-14,DEV-cb9489383502,pc,18-11-2025 12:00:00,IND,GREENFIELD,APP,21
1028091,camdri.cradri.p156284@brand-example.test,+999000156284,,Cradri,1982-04-18,DEV-1a0fe0de688a,mob,22-02-2025 12:00:00,United States,Newtown,mobile app,29
1009927,bivtur.mabsha.p056555@brand-example.test,+999000056555,Bivtur,Mabsha,1987-04-06,DEV-52c5f773c11d,pc,1721822400000,AUS,METROCITY,App,11
1018148,phasha.xonpre.p259009@brand-example.test,+999000259009,Phasha,Xonpre,1995-09-01,DEV-33b00479d525,smartphone,1747137600000,INDIA,Laketown,APP,39
1059033,bivsek.fizpha.p143497@brand-example.test,+999000143497,Bivsek,Fizpha,1952-12-06,DEV-a835ad39ec77,Desktop,2025-12-11 17:30:00,Australia,hill view,app,7
1082843,vexpha.turnan.p188469@brand-example.test,+999000188469,Vexpha,Turnan,1986-04-06,KIOSK-DEVICE-1,tab,2025-11-07 17:30:00,united states,HILLVIEW,app,84
1090643,lekxon.pavbir.p283463@brand-example.test,+999000283463,Lekxon,Pavbir,1950-11-21,DEV-10771bf73203,KIOSK,26-06-2024 12:00:00,United States,New Town,App,71
1013981,yevsul.phayev.p156764@brand-example.test,+999000156764,Yevsul,"Phayev
 multiline note",1952-06-13,KIOSK-DEVICE-1,kiosk,26-10-2025 12:00:00,GBR,lake town,mobile app,7
1047023,pavcam.bivsek.p189857@brand-example.test,+999000189857,Pavcam,Bivsek,1968-02-16,DEV-4e45c4142029,MOBILE,2025-11-13 17:30:00,AUS,metrocity,App,97
7001536,driyev.zexqur.u7001536@brand-example.test,,Driyev,Zexqur,,DEV-07c4690bd64d,MOBILE,04-03-26 11:59,australia,HILLVIEW,APP,3
1090821,dritur.raikor.p138467@brand-example.test,+999000138467,Dritur,Raikor,1949-10-20,DEV-c74098eace98,tablet,1733313600000,UK,Metro City,App,82
1008253,wulqur.sekdri.p244253@brand-example.test,+999000244253,Wulqur,Sekdri hello नमस्ते यार,1956-12-18,DEV-4146736b4522,pc,2025/07/04 12:00:00,AUSTRALIA,Greenfield,App,91
1099818,qurqur.bivbir.p110492@brand-example.test,+999000110492,Qurqur,Bivbir,1968-06-12,DEV-082ae7107c62,DESKTOP,14-10-2025 12:00:00,Australia,Greenfield,App,8
1087030,mabbir.bivwul.p268548@brand-example.test,+999000268548,Mabbir,Bivwul,1952-08-11,KIOSK-DEVICE-1,kiosk,02-06-2024 12:00:00,india,metro-city,app,104
1081771,,+999000143956,Xondri,Rirai,1941-12-13,DEV-205e572bcc25,Mobile,1758024000000,United Kingdom,LAKETOWN,mobile app,116
1109063,zexri.qurdri.p053897@brand-example.test,+999000053897,Zexri,Qurdri,1952-03-19,DEV-3dcfa8f80701,DESKTOP,2026-03-25 17:30:00,Australia,metrocity,APP,100
1073673,,+999000265400,Xoncra,Turnan,1952-01-17,DEV-5ca93f55b5ee,DESKTOP,1773835200000,INDIA,hill view,app,63
1061093,cracra.cambiv.p123600@brand-example.test,+999000123600,Cracra,Cambiv,1941-11-15,DEV-b1389032c7d6,tab,02-08-2024 12:00:00,UK,Metro City,mobile app,99
1011191,fizxon.phapha.p067662@brand-example.test,+999000067662,Fizxon,Phapha,1938-09-26,DEV-232693f172dc,Kiosk,2025-03-03 17:30:00,AUSTRALIA,Hill-View,app,90
1044224,shabir.bircra.p150116@brand-example.test,+999000150116,Shabir,Bircra,1999-08-01,UNIVERSITY-LAB-5582,Kiosk,2024-07-24T12:00:00+00:00,united states,Newtown,App,102
1111274,lonbir.lonrai.p102839@brand-example.test,+999000102839,"Lonbir ""quoted, comma""",Lonrai,1941-11-21,DEV-c34249dca255,desktop,1719921600000,US,hill view,APP,16
1097172,vexlek.kordri.p108860@brand-example.test,,Vexlek,Kordri,1947-11-05,DEV-536e0087d042,kiosk,25-01-2025 12:00:00,INDIA,Greenfield,APP,78
1074550,bivgui.ribiv.p093164@brand-example.test,+999000093164,Bivgui,Ribiv,1987-04-24,DEV-e630e96ffe42,desktop,1754049600000,GB,metro-city,mobile app,9
1001263,xonrai.bivnan.p209582@brand-example.test,+999000209582,Xonrai,Bivnan,1993-05-01,DEV-2c0be5531152,Desktop,12-08-25 12:00,United States,hill view,app,62
1093365,cranox.tecra.p042392@brand-example.test,+999000042392,Cranox,Tecra,1979-06-03,UNIVERSITY-LAB-5646,ipad,2025-01-24 17:30:00,USA,METROCITY,app,91
1100604,fizfiz.zexcra.p081746@brand-example.test,+999000081746,Fizfiz,Zexcra,1979-03-25,DEV-45a4858d83c9,smartphone,1747656000000,GB,Metrocity,APP,43
1108708,mabgui.prefiz.p245053@brand-example.test,+999000245053,Mabgui,Prefiz,2024-01-01,DEV-5edbd044c879,MOBILE,05-16-25 12:00,United States,Laketown,APP,6
1083835,rivex.turpav.p205077@brand-example.test,+999000205077,Rivex,Turpav hello नमस्ते यार,2001-10-23,DEV-be73ae01205d,mobile,2024-09-22T12:00:00+00:00,india,New Town,APP,79
1009450,sulri.guisul.p106314@brand-example.test,+999000106314,Sulri,Guisul,1958-01-16,DEV-4da848f96db2,event kiosk,2025/11/26 12:00:00,AU,GREENFIELD,mobile app,55
1076579,shazex.dribir.p141221@brand-example.test,+999000141221,Shazex,Dribir,1999-10-07,UNIVERSITY-LAB-1141,Mobile,15-02-2026 12:00:00,UK,Newtown,APP,97
1071663,shaqur.xonsek.p109568@brand-example.test,,Shaqur,Xonsek,1956-11-18,DEV-b45bac1a0f63,check-in kiosk,04-04-25 12:00,United States,metrocity,mobile app,44
1084670,tezex.noxtur.p186712@brand-example.test,+999000186712,Tezex,Noxtur,2004-01-02,DEV-2bbb4f244ebf,TABLET,24-08-2024 12:00:00,United Kingdom,hill view,mobile app,100
1054802,guite.lekfiz.p249393@brand-example.test,+999000249393,Guite,"Lekfiz ""quoted, comma""
 multiline note",1955-02-10,DEV-512cbedca4ef,event kiosk,2025-10-31T12:00:00+00:00,UK,Newtown,app,38
1049190,bivsha.fizsek.p298110@brand-example.test,+999000298110,,Fizsek,1967-10-22,DEV-32d33349aedc,check-in kiosk,09-11-2025 12:00:00,United Kingdom,Metrocity,App,5
1061271,turlon.craqur.p125013@brand-example.test,+999000125013,Turlon,"Craqur
 multiline note",1945-11-18,DEV-f95067953590,smartphone,07-12-24 12:00,united kingdom,Hill View,app,120
1024856,bivpre.turte.p236866@brand-example.test,+999000236866,Bivpre,Turte,2002-04-13,DEV-fdef2d5a9700,event kiosk,08-23-25 12:00,Australia,Laketown,app,96
1101649,nanyev.qurrai.p164490@brand-example.test,+999000164490,Nanyev,Qurrai,1966-02-09,DEV-51b9861f7c9d,TABLET,08-11-24 12:00,UK,GREENFIELD,app,49
1078721,sekpav.jorwul.p143865@brand-example.test,+999000143865,Sekpav 😊,Jorwul,1984-03-19,DEV-f5bd66e907be,MOBILE,28-03-2026 12:00:00,india,hill view,App,30
1094189,camyev.bivmab.p122397@brand-example.test,+999000122397,Camyev,Bivmab,1986-07-07,DEV-ba32ee19b23d,Tablet,2024-11-18T12:00:00+00:00,United Kingdom,METROCITY,mobile app,78
7000573,qurpha.vexmab.u7000573@brand-example.test,,Qurpha,Vexmab,,DEV-b9b579cb0492,MOBILE,2026/04/03 11:55:30,India,Lake Town,app,6
1101048,shalon.bivcam.p184953@brand-example.test,+999000184953,Shalon,Bivcam hello नमस्ते यार,1950-02-25,DEV-2aefa2d4702a,kiosk,07-15-24 12:00,U.S.,HILLVIEW,APP,35
1074707,raisek.phapre.p024119@brand-example.test,+999000024119,Raisek,Phapre,1949-09-01,DEV-146af54cb6fa,tab,11-03-2025 12:00:00,IN,hill view,app,17
1024089,preyev.fizkor.p291448@brand-example.test,+999000291448,Preyev,Fizkor,1953-02-14,DEV-80a8b30ff054,mob,07-12-2025 12:00:00,AUS,GREENFIELD,app,108
1058273,zexzex.turbiv.p053802@brand-example.test,0000000000,Zexzex,Turbiv,1994-09-03,UNIVERSITY-LAB-6815,check-in kiosk,30-05-2024 12:00:00,United States,Hill View,app,99
1049749,rigui.tebiv.p023889@brand-example.test,+999000023889,Rigui,Tebiv,1967-11-22,DEV-c0cc89e5fe89,Kiosk,2024/09/03 12:00:00,united states,New Town,app,39
1046617,raicam.mabpha.p067530@brand-example.test,+999000067530,Raicam,Mabpha,1963-08-11,DEV-ecfd84ff5721,tab,2025-09-17T12:00:00+00:00,INDIA,LakeTown,App,118
1038087,korsek.sulrai.p181134@brand-example.test,+999000181134,Korsek,Sulrai,1952-06-24,DEV-49f803050a7c,event kiosk,16-09-2024 12:00:00,UK,Green Field,app,47
1043467,sekwul.vexzex.p198190@brand-example.test,0000000000,Sekwul,Vexzex,1940-06-16,DEV-c1be61b86f5f,tablet,11-15-25 12:00,australia,LAKETOWN,APP,42
1045163,driwul.wulkor.p109778@brand-example.test,+999000109778,Driwul,Wulkor,1970-09-22,DEV-e6ccfc54d382,DESKTOP,15-02-2026 12:00:00,U.S.,Metrocity,mobile app,51
1064763,yevsul.crasul.p274429@brand-example.test,+999000274429,Yevsul,Crasul,1973-06-22,DEV-05504df25057,Mobile,2024/11/03 12:00:00,GB,lake town,app,62
1030488,vexnox.birri.p050592@brand-example.test,+999000050592,Vexnox,Birri,1991-01-22,DEV-2c384636704c,Kiosk,1767528000000,USA,metrocity,mobile app,45
1030773,pregui.kordri.p235561@brand-example.test,+999000235561,Pregui,Kordri,1948-10-20,KIOSK-DEVICE-1,pc,2025-02-23 17:30:00,GB,HILLVIEW,mobile app,57
7002392,tecra.mabgui.u7002392@brand-example.test,,Tecra,Mabgui,,DEV-5bb28a388344,check-in kiosk,2026-04-03 17:25:08,IND,Lake Town,App,5
1090819,guiri.camsul.p087824@brand-example.test,+999000087824,Guiri,Camsul,1986-05-14,DEV-d1d9a2e5f39f,mob,2024-12-30T12:00:00+00:00,AU,METROCITY,APP,12
1014161,mabbiv.sekte.p018546@brand-example.test,+999000018546,Mabbiv,Sekte,1978-02-17,DEV-d8ca2b0bc78a,kiosk,03-05-26 12:00,india,Hillview,App,118
1032535,crakor.camyev.p289798@brand-example.test,+999000289798,Crakor,Camyev,1988-11-28,UNIVERSITY-LAB-1733,MOBILE,25-07-2024 12:00:00,GBR,Newtown,App,117
1036571,shamab.wullek.p274086@brand-example.test,+999000274086,Shamab,Wullek,1998-02-12,DEV-37ee94f7485f,Kiosk,2025-11-29T12:00:00+00:00,india,Green-Field,APP,60
1102398,vexbiv.vexlek.p276876@brand-example.test,+999000276876,Vexbiv,Vexlek,1995-10-16,DEV-71b9463d39a0,smartphone,1758801600000,australia,Newtown,App,4
1020493,noxrai.guisha.p052361@brand-example.test,+999000052361,"Noxrai ""quoted, comma""",Guisha,1942-03-20,DEV-33a59a0e6610,desktop,1763553600000,United States,Hillview,APP,31
1055284,camzex.premab.p283315@brand-example.test,+999000283315,Camzex,Premab,1946-12-16,UNIVERSITY-LAB-2058,tablet,2025-07-23T12:00:00+00:00,UK,greenfield,App,100
1056756,lekjor.turxon.p245818@brand-example.test,+999000245818,Lekjor,Turxon,1951-10-01,UNIVERSITY-LAB-7376,tablet,2025-09-11 17:30:00,AUSTRALIA,Green-Field,App,37
1010197,sekbir.noxcam.p186571@brand-example.test,+999000186571,Sekbir,Noxcam,1998-10-10,DEV-86518266eea1,desk,2024-12-23T12:00:00+00:00,India,METROCITY,mobile app,65
1015838,mabwul.drivex.p062285@brand-example.test,+999000062285,Mabwul,Drivex,1994-12-25,DEV-dcddd4ec5d5a,ipad,19-02-2025 12:00:00,GB,Metro City,APP,13
1101590,korsha.kornan.p208264@brand-example.test,+999000208264,Korsha,Kornan,1973-06-08,DEV-f965254d978b,event kiosk,06-21-25 12:00,Australia,METROCITY,app,114
1045137,bivsek.guisek.p171370@brand-example.test,+999000171370,"Bivsek
 multiline note",Guisek,1978-02-17,UNIVERSITY-LAB-6181,mob,2025/07/07 12:00:00,india,Green Field,APP,1
1021118,fizvex.kornox.p082446@brand-example.test,+999000082446,Fizvex,Kornox,2000-03-24,DEV-ea20e61ac738,event kiosk,2024/11/03 12:00:00,UK,Laketown,APP,85
1096338,bivtur.xonte.p282852@brand-example.test,+999000282852,Bivtur,Xonte,1970-01-01,DEV-163df78f15df,TABLET,2025-11-03T12:00:00+00:00,IN,metrocity,App,114
1039180,sulsek.phaqur.p073951@brand-example.test,+999000073951,Sulsek,Phaqur,2001-05-26,DEV-bf8b848f086d,event kiosk,2024/06/18 12:00:00,U.S.,NEWTOWN,app,85
7002226,sulfiz.craxon.u7002226@brand-example.test,,Sulfiz,Craxon,,DEV-08489cda1614,Tablet,03-04-2026 11:57:54,United Kingdom,new town,APP,0
1026219,turrai.qurgui.p035672@brand-example.test,+999000035672,Turrai,,1954-01-07,DEV-8cf13952bde6,kiosk,2024-06-06 17:30:00,india,new town,app,55
1107522,tesek.yevjor.p222117@brand-example.test,+999000222117,Tesek,Yevjor,1989-10-05,DEV-294c991c49c1,event kiosk,2025-04-25T12:00:00+00:00,AUS,Hillview,App,11
1107600,noxbiv.premab.p244064@brand-example.test,+999000244064,Noxbiv,Premab,1970-01-01,DEV-5ec62634826f,TABLET,07-21-24 12:00,United States,Hill View,APP,68
1103261,qurzex.vexyev.p138887@brand-example.test,+999000138887,Qurzex,"Vexyev ""quoted, comma""",1956-01-23,DEV-42886ca7ba0c,pc,08-02-24 12:00,U.S.,HILLVIEW,mobile app,73
1050887,birri.pavlon.p278340@brand-example.test,+999000278340,Birri,Pavlon,1952-10-02,DEV-d9a547604a79,desk,01-18-26 12:00,U.S.,NEWTOWN,mobile app,113
1034631,wulri.pavsha.p040301@brand-example.test,+999000040301,Wulri,,1982-11-09,DEV-a7dd2a565496,KIOSK,27-11-2025 12:00:00,U.S.,HILLVIEW,app,91
1050888,xonyev.yevvex.p011648@brand-example.test,+999000011648,Xonyev,Yevvex,1979-11-04,DEV-731a73b18024,check-in kiosk,2025-02-21T12:00:00+00:00,AUSTRALIA,hill view,app,64
1022425,raite.jorsul.p122840@brand-example.test,+999000122840,Raite,Jorsul,1963-10-08,DEV-318d145e4b8e,tablet,1768478400000,GBR,LakeTown,App,67
1054807,nansha.yevyev.p264215@brand-example.test,+999000264215,Nansha,Yevyev,1982-12-08,DEV-33f0866fef9d,Mobile,01-07-26 12:00,Australia,Hill View,mobile app,66
1052258,pavyev.sulte.p074645@brand-example.test,+999000074645,"Pavyev
 multiline note",Sulte,1987-06-21,UNIVERSITY-LAB-5244,KIOSK,2025-12-20T12:00:00+00:00,IND,NEWTOWN,mobile app,25
1091464,pavyev.rizex.p056739@brand-example.test,+999000056739,Pavyev,Rizex,1966-05-21,DEV-cc7ca512190c,mob,2025/12/17 12:00:00,India,Newtown,App,11
1102474,lonpre.rizex.p144194@brand-example.test,+999000144194,Lonpre,Rizex hello नमस्ते यार,1951-09-23,KIOSK-DEVICE-1,pc,2025-03-11 17:30:00,India,Greenfield,App,66
1046323,lekcam.lonxon.p110091@brand-example.test,+999000110091,Lekcam,Lonxon,1988-10-03,DEV-0be93a37c795,smartphone,2026/03/14 12:00:00,AUSTRALIA,Metro City,App,91
1048814,phawul.tecra.p110991@brand-example.test,+999000110991,Phawul,Tecra,1965-08-12,DEV-4959440ca968,ipad,2026-01-10T12:00:00+00:00,United Kingdom,LakeTown,App,67
1107280,precam.lonbiv.p000925@brand-example.test,+999000000925,,Lonbiv,1940-08-26,KIOSK-DEVICE-1,TABLET,08-27-25 12:00,United States,Hill-View,APP,46
1079505,koryev.sulbiv.p146826@brand-example.test,+999000146826,Koryev,Sulbiv,1982-07-13,UNIVERSITY-LAB-7165,event kiosk,2025-12-05T12:00:00+00:00,United Kingdom,NEWTOWN,mobile app,33
1030821,shate.birbir.p093619@brand-example.test,+999000093619,Shate,Birbir,1977-01-04,DEV-68ce8af09d7d,KIOSK,07-24-25 12:00,AUSTRALIA,GREENFIELD,app,63
1100353,tecra.shapre.p040438@brand-example.test,+999000040438,Tecra,Shapre,1984-12-10,DEV-08586dcc2a07,kiosk,2025-06-24 17:30:00,IN,Metro City,mobile app,91
1000723,sulfiz.turri.p270903@brand-example.test,,Sulfiz,Turri,1995-02-19,DEV-d0567eb597c2,desk,06-30-24 12:00,INDIA,New Town,APP,87
1057640,campha.jorbiv.p155899@brand-example.test,+999000155899,"
 multiline note",Jorbiv,2002-04-17,DEV-4c821ee20b73,DESKTOP,06-19-24 12:00,india,NEWTOWN,APP,60
1041509,bivtur.lonpav.p057913@brand-example.test,+999000057913,Bivtur,Lonpav,1986-04-19,DEV-9b1849a7271d,desk,08-14-25 12:00,AU,Hill-View,app,98
1081908,,,Guizex,Craxon,1970-12-03,DEV-e2b370e72321,tab,2024-12-22 17:30:00,AUSTRALIA,Lake Town,APP,18
1047518,campav.fizdri.p074281@brand-example.test,+999000074281,Campav,Fizdri,1943-11-13,DEV-1f305dec3d65,Kiosk,02-24-25 12:00,AUSTRALIA,Newtown,app,66
1109286,kormab.campav.p020607@brand-example.test,+999000020607,,Lekrai,2002-07-15,DEV-9bc8b411b5d7,MOBILE,05-24-24 12:00,US,Greenfield,APP,87
1079392,guijor.zexnox.p184612@brand-example.test,+999000184612,Guijor,Zexnox,1938-01-02,DEV-1f7d84653738,event kiosk,2025/10/19 12:00:00,AUS,Greenfield,APP,22
1102263,qurkor.phanox.p289049@brand-example.test,+999000289049,Qurkor,Phanox,1950-10-14,UNIVERSITY-LAB-5101,DESKTOP,2024/10/16 12:00:00,United Kingdom,LAKETOWN,mobile app,16
1023292,raiqur.zexfiz.p221035@brand-example.test,+999000221035,Raiqur,Zexfiz,1943-12-08,DEV-0edd6ccedbf4,mobile,11-30-25 12:00,United Kingdom,lake town,App,68
1018988,vexjor.fizbir.p226941@brand-example.test,+999000226941,Vexjor,Fizbir,1981-07-03,DEV-4b2101a2ffc8,check-in kiosk,27-01-2026 12:00:00,united kingdom,Green-Field,mobile app,108
1027700,noxbiv.qurte.p035490@brand-example.test,+999000035490,Noxbiv,Qurte,1941-10-15,DEV-55ccad5a90a9,ipad,2024-11-14 17:30:00,united states,Metrocity,App,10
1062999,phate.sulwul.p172370@brand-example.test,+999000172370,Phate,Sulwul,1979-05-26,KIOSK-DEVICE-1,mobile,07-03-24 12:00,AUSTRALIA,Newtown,app,102
1095667,sekxon.driyev.p216335@brand-example.test,+999000216335,Sekxon,Driyev,1943-08-26,DEV-2feff11e461e,kiosk,2024-09-09 17:30:00,Australia,METROCITY,app,19
1041062,,+999000033550,Turwul,Qurlek,1986-02-10,UNIVERSITY-LAB-2892,check-in kiosk,2024/09/24 12:00:00,GBR,METROCITY,App,109
1039806,dripre.korlek.p035367@brand-example.test,+999000035367,Dripre,Korlek,1976-01-18,DEV-c8346119403b,event kiosk,17-11-2024 12:00:00,united states,NEWTOWN,app,91
1025248,precam.telon.p093732@brand-example.test,+999000093732,Precam,Telon,1949-11-05,DEV-6aca33746085,Mobile,25-12-2024 12:00:00,AUS,Hill-View,app,105
1039897,xonsek.qurrai.p090465@brand-example.test,+999000090465,Xonsek,Qurrai,2002-11-23,KIOSK-DEVICE-1,tablet,2024/10/11 12:00:00,GBR,GREENFIELD,App,74
1111991,raisek.pavbir.p138275@brand-example.test,+999000138275,Raisek,Pavbir,1984-03-14,DEV-4a0b2d3159c1,KIOSK,1724241600000,AUS,NEWTOWN,app,81
1082031,yevtur.birmab.p242762@brand-example.test,+999000242762,Yevtur 😊,Birmab,1957-11-21,DEV-54a67aaf0daa,ipad,2025-02-21 17:30:00,USA,Green-Field,APP,97
1011765,bivnox.turpha.p221120@brand-example.test,+999000221120,,Turpha,1965-10-10,DEV-1bce9a6d81d3,mobile,03-13-25 12:00,AUS,Newtown,mobile app,67
1089578,tepre.cracam.p297478@brand-example.test,+999000297478,Tepre,Cracam,1940-08-24,DEV-aa217d4a149f,event kiosk,2025/12/07 12:00:00,US,NEWTOWN,mobile app,14
1042706,yevlon.tepha.p142893@brand-example.test,+999000142893,"Yevlon ""quoted, comma""",Tepha,1995-07-16,DEV-b51326270b40,check-in kiosk,10-03-25 12:00,U.S.,Greenfield,mobile app,71
1041495,xonsek.bivlon.p165816@brand-example.test,+999000165816,Xonsek,,1960-10-05,DEV-6d14e038dc11,event kiosk,2025-03-19T12:00:00+00:00,India,New Town,mobile app,59
1079634,wuldri.lekyev.p262771@brand-example.test,+999000262771,Wuldri,Lekyev,1962-06-05,DEV-06cd6f1a91c8,tablet,1725364800000,United States,LAKETOWN,mobile app,34
1080081,zexpav.phamab.p288756@brand-example.test,+999000288756,Zexpav hello नमस्ते यार,"Phamab ""quoted, comma""",1952-01-13,DEV-6f3b2fbeb8a9,event kiosk,05-27-24 12:00,australia,Green-Field,mobile app,20
1091932,pharai.shafiz.p286636@brand-example.test,+999000286636,"Pharai ""quoted, comma""",Shafiz,1994-03-24,DEV-e1973ae5d579,Desktop,2024-08-02 17:30:00,united kingdom,Laketown,APP,114
1063822,yevvex.shawul.p044367@brand-example.test,+999000044367,Yevvex,Shawul,1961-09-04,DEV-0fbb20afce8a,desk,2024-06-30T12:00:00+00:00,AUS,New Town,APP,17
1090110,qurbiv.birsul.p296725@brand-example.test,+999000296725,Qurbiv,Birsul,1984-07-16,DEV-82cd65b7c582,pc,11-06-25 12:00,Australia,greenfield,mobile app,79
1070584,phabir.drikor.p040558@brand-example.test,+999000040558,Phabir,Drikor,1972-04-03,UNIVERSITY-LAB-6229,TABLET,1731240000000,united kingdom,metro-city,APP,58
1089836,turri.sekbir.p082018@brand-example.test,+999000082018,Turri,Sekbir,1955-09-09,DEV-613d49580613,TABLET,07-14-24 12:00,USA,NewTown,mobile app,115
1061919,raikor.camrai.p294057@brand-example.test,+999000294057,Raikor,Camrai,1948-09-26,DEV-db4293a6c747,mobile,2024-11-10T12:00:00+00:00,australia,Hill View,mobile app,49
1036945,jorlek.cralek.p211022@brand-example.test,+999000211022,Jorlek,Cralek,1965-07-20,KIOSK-DEVICE-1,event kiosk,2025/03/05 12:00:00,US,Lake Town,mobile app,84
1067416,riqur.pavlon.p034293@brand-example.test,+999000034293,Riqur,Pavlon,1966-05-10,DEV-106cf4c1ddd2,Desktop,10-22-24 12:00,united states,LakeTown,app,78
1081131,,+999000257603,Mabxon,Lonkor,1958-08-09,DEV-6d7a2c03838b,Mobile,2025-10-12 17:30:00,AUSTRALIA,Laketown,mobile app,88
