customer_id,app_account_ref,customer_email_address,contact_no,first,last,dob,device,device_type,line1,line2,city,postcode,country,updated_ts,channel
SC000218316,,bivsul.phabiv.p207660@brand-example.test,+999000207660,Bivsul,Phabiv,1973-07-02,DEV-7e15b0e0c467,kiosk,519 Garden St,,metrocity,79786,United Kingdom,02-11-25 12:00,WEB
SC000273642,,crayev.tejor.p258162@brand-example.test,+999000258162,Crayev,Tejor,1964-10-28,DEV-4559d72fe5dd,event kiosk,614 Vale Road,,NEWTOWN,53937,united states,2024/12/30 12:00:00,WEB
SC000212665,,xonnox.driyev.p230330@brand-example.test,+999000230330,Xonnox,Driyev,1955-05-01,KIOSK-DEVICE-1,desk,"616 Lake Ave ""quoted, comma""",,Metrocity,86020,UK,13-01-2026 12:00:00,WEB
SC000261090,,prezex.phaxon.p227096@brand-example.test,+999000227096,Prezex,Phaxon,1990-12-02,DEV-3bb6dca2cb9c,MOBILE,887 Vale Road,Floor 8,new town,87242,IN,1745755200000,website
SC000210421,,vexte.fiznox.p156712@brand-example.test,0000000000,"Vexte ""quoted, comma""",Fiznox,1989-11-02,DEV-54d96744eaaa,smartphone,385 Ridge St,Suite 52,Newtown,40263,united kingdom,2025/05/14 12:00:00,web
SC000222229,,noxwul.driwul.p066288@brand-example.test,+999000066288,"Noxwul
 multiline note","Driwul ""quoted, comma""",1951-01-27,DEV-ace450563357,mobile,911 Lake St,Suite 137,NEWTOWN,54845,IND,2025/03/09 12:00:00,Web
SC000272437,,,+999000003494,"Campav
 multiline note",Qurnox,2003-12-07,KIOSK-DEVICE-1,mob,451 Park Ave,,NEWTOWN,91194,AUS,10-18-25 12:00,WEB
SC000228321,,wulnox.phasul.p291875@brand-example.test,+999000291875,Noxdri,Fizsul,2002-05-15,DEV-5aa09de4a01f,mob,258 Garden St,Floor 11,Green Field,82192,GB,09-05-25 12:00,WEB
SC000210151,,korbir.raicam.p245827@brand-example.test,+999000245827,Korbir,Raicam,1988-03-20,DEV-73f0a1b86ae2,mobile,363 Market Road 😊,Floor 2,greenfield,10773,UK,1735128000000,web
SC000210378,,suljor.pavnan.p093717@brand-example.test,+999000093717,Suljor,Pavnan,1950-02-09,KIOSK-DEVICE-1,smartphone,197 Garden Ave,Floor 2,hill view,19472,United Kingdom,2025-05-01T12:00:00+00:00,WEB
SC000232224,,turnan.lontur.p229081@brand-example.test,+999000229081,Turnan,Lontur,1939-05-09,DEV-7005d2f8c710,MOBILE,650 Park Road,,greenfield,10882,U.S.,28-03-2026 12:00:00,Web
SC000201855,001111005,pavxon.pavwul.p243644@brand-example.test,,Pavxon,Pavwul,2005-01-24,DEV-9e32c03cb182,tab,702 Lake Road, 😊,New Town,12372,U.S.,01-30-26 12:00,web
SC000272968,,turfiz.jorzex.p028513@brand-example.test,+999000028513,Turfiz,Jorzex,1942-08-09,DEV-9ee030b5916b,Mobile,975 Vale Ave,,Greenfield,90957,united states,2025-02-19T12:00:00+00:00,WEB
SC000217189,,qurnan.fizvex.p005776@brand-example.test,+999000005776,Qurnan,Fizvex,1966-03-13,KIOSK-DEVICE-1,pc,386 Ridge St,,metrocity,25584,Australia,15-09-2025 12:00:00,Web
SC000201283,,bivsha.fizqur.p167737@brand-example.test,+999000167737,Bivsha,Fizqur,1953-08-19,KIOSK-DEVICE-1,mobile,"124 Park Ave
 multiline note",Floor 4,Hill-View,62970,Australia,2026-03-29 17:30:00,website
SC000263568,,xonfiz.lekqur.p091586@brand-example.test,+999000091586,Xonfiz,Lekqur,1968-11-21,KIOSK-DEVICE-1,mob,190 Lake Road,Suite 15,greenfield,25283,united states,10-04-25 12:00,web
SC000274635,,leksek.guinan.p013679@brand-example.test,+999000013679,Leksek,Guinan,1985-09-27,DEV-219ceeb02b46,desk,927 Park Ave,Floor 1,METROCITY,45840,australia,2025-02-07T12:00:00+00:00,website
SC000273688,,nanlon.seklon.p014262@brand-example.test,+999000014262,Nanlon,"Seklon ""quoted, comma""",1988-09-01,DEV-a49786e56448,mobile,691 Ridge Road,Floor 6,Laketown,63422,U.S.,2024-11-29 17:30:00,Web
SC000237684,,temab.mabsha.p009619@brand-example.test,+999000009619,Temab,Mabsha,1989-01-04,DEV-99b8c815cb5c,tablet,806 Vale Road,,Hill View,97191,AUS,2025-11-30 17:30:00,Web
SC000200475,,,+999000206674,Zexpha,Lonri,1946-08-19,DEV-912bb90d01d4,KIOSK,282 Garden St,Floor 6,Newtown,39403,United Kingdom,2025/12/30 12:00:00,web
SC000253939,,crabiv.tesul.p254372@brand-example.test,+999000254372,Crabiv,Tesul,1941-04-08,KIOSK-DEVICE-1,TABLET,503 Market St,Floor 5,NEWTOWN,59000,india,01-02-26 12:00,WEB
SC000264766,,riri.fizwul.p288111@brand-example.test,+999000288111,Riri,Fizwul,1976-03-01,DEV-271a2d3f7fb1,mob,221 Park Road,,lake town,96978,Australia,2026-03-02T12:00:00+00:00,web
SC000262169,,vexzex.sulcra.p296535@brand-example.test,+999000296535,Vexzex,Sulcra,1999-03-05,KIOSK-DEVICE-1,check-in kiosk,128 Lake Road hello नमस्ते यार,,Lake Town,40149,IN,25-05-2025 12:00:00,web
SC000213973,,"premab.tesek.p295049@brand-example.test
 multiline note",+999000295049,Premab,Tesek,1951-08-11,DEV-079f9ecdf29e,KIOSK,174 Lake Road,,hill view,92584,IN,2025-11-11T12:00:00+00:00,WEB
SC000207952,,crakor.yevyev.p066117@brand-example.test,+999000066117,Crakor,Yevyev,1950-08-06,KIOSK-DEVICE-1,check-in kiosk,518 Park St,,Lake Town,67274,US,1761307200000,web
SC000253696,,lekpav.xonxon.p238977@brand-example.test,+999000238977,Lekpav,Xonxon,1941-02-27,DEV-508e7bc6c8a6,DESKTOP,313 Garden St,,Greenfield,73492,United States,2025/11/12 12:00:00,website
SC000234601,,qa+001@staff.test,+999000076014,"Birqur ""quoted, comma""",Zexri,2002-12-15,DEV-f76a6e3ae5af,tab,439 Park Road,Floor 7,HILLVIEW,78868,USA,2025-06-06T12:00:00+00:00,Web
SC000254959,,qurzex.pregui.p059233@brand-example.test,+999000059233,Qurzex,Pregui,1991-04-18,KIOSK-DEVICE-1,event kiosk,914 Garden St,Floor 9,Lake Town,11508,India,2025-09-18T12:00:00+00:00,web
SC000268267,,pavri.phaxon.p128741@brand-example.test,+999000128741,Pavri,Phaxon,2004-08-21,DEV-78d6910f3d48,KIOSK,864 Lake Road,,METROCITY,14975,UK,2025-12-05T12:00:00+00:00,WEB
SC000244922,,bivzex.yevri.p198427@brand-example.test,+999000198427,Bivzex,Yevri,1963-06-11,DEV-162fb10d0844,smartphone,440 Park St,,Hill-View,25885,Australia,2025-03-19T12:00:00+00:00,Web
SC000244843,,birzex.yevdri.p192433@brand-example.test,+999000192433,Birzex,Yevdri,1980-11-13,DEV-cafc7174defe,MOBILE,944 Lake Road,,GREENFIELD,61729,australia,11-06-25 12:00,WEB
SC000203265,,drilon.sekjor.p204020@brand-example.test,+999000204020,Lekri,Raijor,1960-03-01,DEV-81b4644ec9a2,tablet,713 Park St,,Newtown,15973,USA,20-07-2025 12:00:00,WEB
SC000218779,001111451,lonjor.pavbiv.p252127@brand-example.test,+999000252127,Lonjor,Pavbiv,1972-11-06,DEV-3a14e1e76528,Mobile,82 Ridge St,Floor 2,Hill-View,14045,US,1733400000000,website
SC000270029,001111217,camwul.noxdri.p159008@brand-example.test,+999000159008,Camwul,Noxdri,1950-07-12,DEV-225c75808ded,Tablet,590 Garden Ave,,Metrocity,11479,USA,03-12-2025 12:00:00,WEB
SC000259084,,nanmab.crapre.p158188@brand-example.test,+999000158188,Nanmab,Crapre,1959-01-26,DEV-5717c706bfa3,pc,321 Garden St,Floor 6,LAKETOWN,70743,AUSTRALIA,27-09-2025 12:00:00,WEB
SC000245253,,bivjor.zexwul.p295436@brand-example.test,+999000295436,Bivjor,Zexwul,1964-02-11,DEV-8c9ee1f30c6c,DESKTOP,696 Ridge St,,Hillview,19674,INDIA,2025-05-12T12:00:00+00:00,Web
SC000230617,,"lekdri.drilon.p222967@brand-example.test ""quoted, comma""",+999000222967,Lekdri,Drilon,1959-05-12,DEV-131e187d1152,ipad,139 Market Ave,,Lake Town,43896,GB,2025-12-03 17:30:00,Web
SC000267941,,,+999000127034,Xonnan,Qurfiz,1964-01-22,DEV-ab3c53a549a3,TABLET,734 Market Ave,,Metro City,45311,United Kingdom,2025/11/25 12:00:00,web
SC007000385,,vextur.rijor.u7000385@brand-example.test,,Vextur,Rijor,,DEV-4883de3065a2,DESKTOP,485 Ridge Road,,NewTown,10385,GBR,2026/04/03 11:58:35,WEB
SC000206434,,leknox.noxmab.p233671@brand-example.test,+999000233671,Leknox,Noxmab,1989-04-05,DEV-bc778b90db3e,Kiosk,480 Lake St hello नमस्ते यार,Floor 4,METROCITY,12912,IN,2026/02/19 12:00:00,WEB
SC000258748,,crafiz.vexvex.p125683@brand-example.test,+999000125683,Crafiz,Vexvex,1948-02-07,DEV-2b8f4fae1faf,mob,200 Vale Ave,Floor 8,NEWTOWN,38500,GBR,1735992000000,website
SC000228870,,lonpav.crasha.p096338@brand-example.test,+999000096338,Lonpav,Crasha,2003-07-03,KIOSK-DEVICE-1,Mobile,153 Park Ave,,Greenfield,40007,United States,2025-07-09 17:30:00,website
SC000244457,,"wulmab.riwul.p214687@brand-example.test ""quoted, comma""",+999000214687,Wulmab,Riwul,2004-03-03,DEV-f2d7e2979697,event kiosk,503 Park St,,LakeTown,94217,US,1736856000000,web
SC000263727,,turpav.sulkor.p094104@brand-example.test,+999000094104,Turpav,Sulkor,2002-02-23,DEV-caeb896c238b,kiosk,587 Garden St,Floor 12,GREENFIELD,65307,AUS,1732190400000,WEB
SC000267889,,"koryev.pavjor.p092983@brand-example.test ""quoted, comma""",+999000092983,Koryev,Pavjor,1979-11-27,KIOSK-DEVICE-1,pc,376 Park Road,,HILLVIEW,31978,UK,30-03-2025 12:00:00,web
SC000212339,,pavlon.sulrai.p083306@brand-example.test,+999000083306,Pavlon,Sulrai,1944-11-11,DEV-426e7451291e,desk,114 Ridge St,Floor 12,LAKETOWN,41470,IND,26-11-2024 12:00:00,website
SC000234401,,turfiz.bircam.p285087@brand-example.test,+999000285087,"Turfiz ""quoted, comma""","Bircam ""quoted, comma""",1951-01-07,DEV-5d59132c9b56,kiosk,342 Market Road,,GREENFIELD,18198,united kingdom,2025-03-17T12:00:00+00:00,WEB
SC000230842,,noxgui.turlek.p002144@brand-example.test,+999000002144,Noxgui,Turlek,1981-01-23,DEV-eb18e0c7d4a1,Kiosk,594 Ridge Ave,Floor 11,Green Field,76199,united kingdom,2025-02-11 17:30:00,WEB
SC000234633,,"qurgui.lonbiv.p131007@brand-example.test ""quoted, comma""",+999000131007,Qurgui,Lonbiv,1973-05-14,KIOSK-DEVICE-1,MOBILE,45 Garden St,Floor 8,GREENFIELD,97325,IND,04-07-2025 12:00:00,Web
SC000257938,,turqur.lonvex.p176919@brand-example.test,+999000176919,Turqur hello नमस्ते यार,Lonvex,1990-03-13,DEV-4997482999b1,MOBILE,476 Vale Road,Floor 12,NEWTOWN,12402,INDIA,2025-07-24T12:00:00+00:00,website
SC000233450,,birfiz.prevex.p132769@brand-example.test,+999000132769,Birfiz,Prevex,1977-11-08,KIOSK-DEVICE-1,ipad,879 Garden Road,,LakeTown,44776,australia,1735300800000,web
SC000275758,,bivzex.drixon.p154953@brand-example.test,+999000154953,Pavvex,Sekfiz,1963-07-18,DEV-abb5a56a897b,desktop,476 Park Road,,Greenfield,27157,INDIA,2025/06/11 12:00:00,web
SC000231320,,raikor.bivte.p257325@brand-example.test,+999000257325,Raikor,Bivte,1959-08-17,KIOSK-DEVICE-1,kiosk,175 Ridge Road,,Metro City,78351,AUS,2025-10-07T12:00:00+00:00,website
SC000260718,,nanri.lonkor.p035202@brand-example.test,+999000035202,"Nanri
 multiline note",Lonkor,2000-10-04,KIOSK-DEVICE-1,DESKTOP,736 Garden St,Suite 94,Metro City,49392,australia,05-12-2025 12:00:00,WEB
SC000223592,,guisek.bivcra.p164593@brand-example.test,+999000164593,Railon,Pretur,1983-11-08,KIOSK-DEVICE-1,MOBILE,712 Ridge Road,,GREENFIELD,41872,india,2025-08-30 17:30:00,web
SC000217814,,craxon.vexjor.p023375@brand-example.test,+999000023375,Craxon,Vexjor,1950-05-05,DEV-2a9f0456a793,kiosk,372 Vale Road,,LakeTown,17933,US,1766577600000,WEB
SC000227072,,presek.telon.p090976@brand-example.test,+999000090976,Presek,Telon,1982-06-08,DEV-8132129a8d2c,Kiosk,"918 Park Road ""quoted, comma""",,metro-city,17264,US,2025-12-01T12:00:00+00:00,WEB
SC000244231,,guitur.wulvex.p064200@brand-example.test,+999000064200,Guitur 😊 hello नमस्ते यार,Wulvex,1950-08-16,DEV-ffcea2ffc366,desk,803 Market St,Floor 3,greenfield,44731,AUS,1759838400000,Web
SC000253670,,tecra.turte.p159150@brand-example.test,+999000159150,Tecra,Turte,1999-07-06,DEV-9f6adf2d5610,pc,528 Lake Ave,Suite 26,Green-Field,67752,INDIA,2024-12-06T12:00:00+00:00,WEB
SC007000221,,tesul.fizgui.u7000221@brand-example.test,,Tesul,Fizgui,,DEV-90ed51f6fc7d,Kiosk,321 Ridge Road,,hill view,10221,USA,2026-04-03 17:26:19,WEB
SC007000038,,lonbir.lekpav.u7000038@brand-example.test,,Lonbir,Lekpav,,DEV-b01842ef249d,desk,138 Ridge Road,,metrocity,10038,United States,2026-04-03 17:29:22,Web
SC000220281,,,+999000106896,Lonnox,Mabbiv,1983-10-28,DEV-3e1d89511ada,desk,532 Ridge Ave,,HILLVIEW,87325,Australia,1741694400000,web
SC000231358,,lonjor.prepav.p199567@brand-example.test,+999000199567,Lonjor,Prepav,1980-03-05,DEV-7c228e58aa45,desktop,357 Vale Road hello नमस्ते यार,Suite 154,Metro City,96596,australia,2025-04-06 17:30:00,website
SC000211513,,zexcra.sultur.p014988@brand-example.test,+999000014988,Zexcra,Sultur,1951-02-27,KIOSK-DEVICE-1,Tablet,207 Ridge St,,Newtown,45770,UK,1733659200000,website
SC000268928,,drilek.bivcam.p177202@brand-example.test,+999000177202,Drilek,Bivcam,1957-05-03,DEV-d7cec83ef8c2,desktop,675 Market St,,Hillview,33212,U.S.,23-09-2025 12:00:00,website
SC000204895,,mabri.lekmab.p220110@brand-example.test,0000000000,Mabri,Lekmab,2004-11-08,DEV-98c277359936,pc,282 Vale Ave,Floor 3,Metrocity,90596,UK,05-01-2026 12:00:00,website
SC000210047,,korfiz.railek.p182391@brand-example.test,+999000182391,Korfiz,Railek,1980-08-24,DEV-8fe86e613a29,tab,637 Garden Ave,,HILLVIEW,26076,united kingdom,1757419200000,Web
SC000202216,,vexpha.korzex.p165194@brand-example.test,,Vexpha,Korzex,1942-10-19,DEV-e96e8506e978,tablet,955 Park Road,,hill view,66467,US,2025/01/08 12:00:00,WEB
SC000244694,,jorfiz.noxdri.p129169@brand-example.test,+999000129169,Jorfiz,Noxdri,1980-10-11,KIOSK-DEVICE-1,kiosk,94 Garden St,Floor 7,Lake Town,50865,U.S.,02-16-25 12:00,web
SC000259022,,jorbiv.loncam.p281616@brand-example.test,+999000281616,Jorbiv,Loncam,1950-02-01,KIOSK-DEVICE-1,tablet,15 Market Ave,Floor 11,NewTown,75460,USA,21-11-2024 12:00:00,WEB
SC000275196,,korrai.jorxon.p133825@brand-example.test,+999000133825,Korrai,Jorxon,1947-03-22,DEV-1e24ecb28046,tablet,691 Market Road,,metro-city,58642,AU,08-07-2025 12:00:00,website
SC000266655,001113569,shakor.birgui.p195499@brand-example.test,+999000195499,"Shakor ""quoted, comma""",Birgui 😊,1978-10-23,DEV-396568efa9d6,ipad,546 Lake Ave,,Lake Town,38954,IND,2025-04-21 17:30:00,web
SC000209643,,bircam.sekcra.p091130@brand-example.test,+999000091130,Bircam,Sekcra,1971-04-09,DEV-bda6b052d50e,MOBILE,742 Market St,Suite 116,lake town,42402,IND,2026/01/17 12:00:00,WEB
SC000265971,,sulmab.craxon.p006631@brand-example.test,+999000006631,Sulmab,Craxon,1991-08-04,KIOSK-DEVICE-1,desk,146 Market St,Floor 8,Hill View,82641,GBR,09-05-25 12:00,Web
SC000249781,,drizex.sekqur.p289436@brand-example.test,+999000289436,Rifiz,"Mabqur ""quoted, comma""",2002-04-15,KIOSK-DEVICE-1,tab,911 Lake Road,,Green Field,12898,AUSTRALIA,2026-03-29T12:00:00+00:00,Web
SC000228030,,tenox.sulqur.p299820@brand-example.test,+999000299820,Tenox,"Sulqur
 multiline note",1981-04-19,KIOSK-DEVICE-1,desktop,686 Market Road,Floor 1,GREENFIELD,51906,IN,17-12-2024 12:00:00,WEB
SC000232023,,fizzex.bivfiz.p039639@brand-example.test,+999000039639,Fizzex,Bivfiz,1939-11-04,DEV-c15ae1a43376,DESKTOP,985 Garden Road,,new town,27762,IN,2025-11-08 17:30:00,WEB
SC000252029,001111108,mabsek.phadri.p229510@brand-example.test hello नमस्ते यार,+999000229510,Mabsek,Phadri,1974-12-26,DEV-1a2138b51603,mob,"617 Market Road ""quoted, comma""",,Green Field,22075,UK,10-01-2026 12:00:00,WEB
SC000230239,,mabri.zexsek.p158260@brand-example.test,+999000158260,Mabri,Zexsek 😊,1945-05-02,KIOSK-DEVICE-1,ipad,108 Park Ave,"Suite 51
 multiline note",LAKETOWN,45549,IN,2025-09-20T12:00:00+00:00,web
SC000272388,,wulfiz.guisek.p204471@brand-example.test,+999000204471,Wulfiz,"Guisek
 multiline note",1944-01-19,KIOSK-DEVICE-1,tablet,268 Ridge Ave 😊,,greenfield,69305,UK,1763467200000,WEB
SC000269248,001111593,guipha.korxon.p286173@brand-example.test,+999000286173,Guipha,Korxon,1996-08-21,DEV-bb31fb3d9f96,kiosk,354 Vale Road,,Metrocity,75483,USA,2025-11-16T12:00:00+00:00,website
SC000214188,,pavte.wulsha.p243249@brand-example.test,+999000243249,Pavte,Wulsha,1958-05-13,DEV-941f50cfaf6a,DESKTOP,984 Lake Ave,,Lake Town,48930,GB,2025-10-02T12:00:00+00:00,web
SC000251390,,prefiz.fizte.p056252@brand-example.test,+999000056252,Prefiz,Fizte,1980-10-11,DEV-4f60268b076b,check-in kiosk,403 Vale St,Suite 146,greenfield,39468,Australia,1752494400000,web
SC000209362,,xonpav.yevri.p027063@brand-example.test,+999000027063,Xonpav,Yevri,1988-08-20,KIOSK-DEVICE-1,mob,117 Lake Road,,Green Field,57005,GB,2025/08/10 12:00:00,web
SC000209310,,raitur.turdri.p194702@brand-example.test,+999000194702,Raitur,Turdri,1946-05-03,KIOSK-DEVICE-1,desk,690 Vale Ave,Suite 69,Greenfield,83336,INDIA,2026/02/04 12:00:00,web
SC000226275,,koryev.bivte.p215477@brand-example.test,+999000215477,Sharai,Prenan,1938-09-02,DEV-bc7d74928fef,smartphone,202 Vale Ave,,NewTown,93643,AU,2025-02-21 17:30:00,web
SC000218891,,yevrai.noxzex.p267261@brand-example.test,+999000267261,Yevrai,Noxzex,1997-10-13,DEV-4efa5bf7fa1d,check-in kiosk,276 Garden St,,metro-city,93649,GB,2026-02-11T12:00:00+00:00,WEB
SC000233731,,vexbir.qurvex.p077272@brand-example.test,+999000077272,Vexbir,Qurvex,1947-12-24,DEV-7b8f608f653e,tablet,407 Vale Ave,,Metrocity,74283,U.S.,2025-11-11T12:00:00+00:00,web
SC000252578,,guifiz.shaxon.p013304@brand-example.test,+999000013304,Guifiz,Shaxon,1993-12-20,DEV-1d23b0f0d4d2,Mobile,781 Lake Road,Suite 130,greenfield,33617,USA,2025-05-12 17:30:00,Web
SC000211436,001111973,raipav.prejor.p288427@brand-example.test,+999000288427,Raipav,Prejor,1985-10-09,DEV-34920607c058,KIOSK,832 Ridge St,,HILLVIEW,34873,INDIA,2026-03-14T12:00:00+00:00,website
SC000259160,,tursul.leknan.p087615@brand-example.test,+999000087615,Tursul,Leknan,2005-12-08,DEV-5a66603d7ec2,pc,130 Lake Ave,,hill view,86218,UK,2025-03-26 17:30:00,website
SC007001462,,xonnan.sekmab.u7001462@brand-example.test,,Xonnan,Sekmab,,DEV-8386ff34057d,smartphone,762 Ridge Road,,Laketown,11462,US,2026-04-03 17:25:38,website
SC000211687,001111901,pavxon.sekcam.p177406@brand-example.test,+999000177406,Pavxon,"Sekcam ""quoted, comma""",1992-10-28,DEV-d16b53ce30a6,Kiosk,14 Vale Ave,Floor 11,hill view,44319,US,2025-10-12T12:00:00+00:00,website
SC000253980,,rairi.pavbiv.p038629@brand-example.test,+999000038629,Rairi,Pavbiv,1978-10-25,KIOSK-DEVICE-1,DESKTOP,980 Market Road,Suite 156,new town,74785,USA,10-12-25 12:00,Web
SC000216065,,crakor.vexmab.p283932@brand-example.test hello नमस्ते यार,+999000283932,Crakor,Vexmab,2004-09-20,DEV-f86d80611db3,tablet,15 Vale Ave,Floor 2,New Town,54632,USA,2025-11-21T12:00:00+00:00,website
SC000208123,,sulqur.xontur.p204901@brand-example.test,+999000204901,Sulqur,Xontur,1953-12-24,DEV-ba6888e2cb2f,tablet,192 Vale St,,LAKETOWN,76398,United States,03-26-26 12:00,WEB
SC000201305,,bivxon.noxbir.p090208@brand-example.test,+999000090208,Bivxon,Noxbir,1983-03-14,KIOSK-DEVICE-1,MOBILE,705 Vale St,,Metrocity,70177,india,1743508800000,web
SC000274145,,sulcam.phalon.p183487@brand-example.test,0000000000,Sulcam,Phalon,1964-06-18,DEV-0cee592a9bd3,check-in kiosk,101 Market St,Suite 30,Hill View,66803,AUSTRALIA,2026-03-06T12:00:00+00:00,web
SC007000746,,wulsek.rilek.u7000746@brand-example.test,,Wulsek,Rilek,,DEV-009ca87b3d33,ipad,846 Ridge Road,,Green Field,10746,AU,2026-04-03T11:57:34+00:00,website
SC000270273,,pavyev.jorcam.p234893@brand-example.test,,Pavyev,Jorcam,1970-01-01,DEV-e3fc8667042c,check-in kiosk,333 Garden Ave,Suite 11,hill view,20794,UK,1745496000000,website
SC000248754,,noxjor.jorbiv.p243028@brand-example.test,+999000243028,Noxjor,Jorbiv,2000-09-28,KIOSK-DEVICE-1,mob,182 Garden Ave hello नमस्ते यार,,greenfield,83252,AU,2025/03/28 12:00:00,WEB
SC000250083,,sulpav.turtur.p074368@brand-example.test,0000000000,Sulpav,Turtur,1941-01-12,KIOSK-DEVICE-1,MOBILE,549 Lake St,Suite 197,Metrocity,27722,united states,2025-10-27T12:00:00+00:00,WEB
SC007000388,,noxrai.sulnox.u7000388@brand-example.test,,Noxrai,Sulnox,,DEV-82ed61dc11fc,ipad,488 Ridge Road,,Green Field,10388,India,04-03-26 11:58,WEB
SC000203090,,rirai.guipha.p182400@brand-example.test,,Rirai,Guipha,2000-07-19,KIOSK-DEVICE-1,KIOSK,518 Lake Road,Suite 85,Greenfield,82106,GB,09-12-25 12:00,web
SC000272594,,sulwul.phabir.p010639@brand-example.test,+999000010639,"Sulwul ""quoted, comma""",Phabir,2002-02-23,KIOSK-DEVICE-1,kiosk,326 Market St,Floor 7,greenfield,87367,AUS,1746878400000,web
SC000254677,,biryev.sulpha.p003412@brand-example.test,+999000003412,Biryev,Sulpha,1940-01-14,DEV-f74d4a4759fb,tab,727 Park Road,Floor 6,METROCITY,49953,US,12-09-24 12:00,Web
SC000210870,,noxqur.sulcra.p184900@brand-example.test,+999000184900,"Noxqur ""quoted, comma""",Sulcra,1951-11-21,KIOSK-DEVICE-1,mobile,540 Market Road,Floor 9,metrocity,73419,IND,2025/12/25 12:00:00,web
SC000259144,,mabsek.birzex.p252038@brand-example.test,+999000252038,Mabsek,Birzex,1953-10-08,KIOSK-DEVICE-1,DESKTOP,228 Vale Road," ""quoted, comma""",Hill View,12172,australia,1769860800000,website
SC007000547,,wulqur.quryev.u7000547@brand-example.test,,Wulqur,Quryev,,DEV-ee7854776dac,tablet,647 Ridge Road,,Laketown,10547,IND,2026-04-03 17:25:53,Web
SC000270565,,"guizex.zexzex.p222723@brand-example.test
 multiline note",+999000222723,Guizex,Zexzex,1951-01-17,KIOSK-DEVICE-1,Kiosk,206 Ridge Road,Floor 2,New Town,67769,US,2024-12-01T12:00:00+00:00,website
SC000238251,,telon.korvex.p245736@brand-example.test,+999000245736,Telon,Korvex,1995-11-03,DEV-50a74bd6b4e4,Kiosk,499 Vale St,,GREENFIELD,11122,united kingdom,1734004800000,web
SC000269722,,drixon.vexbir.p046567@brand-example.test,+999000046567,Drixon,Vexbir hello नमस्ते यार,1959-05-28,DEV-185a35303d45,MOBILE,735 Lake Road,,Green Field,90087,united states,12-22-25 12:00,WEB
SC000219291,,bivbiv.raisha.p144258@brand-example.test,+999000144258,Bivbiv,Raisha,1978-11-10,KIOSK-DEVICE-1,check-in kiosk,595 Vale Road,Floor 4,Green Field,70882,AU,2025/03/06 12:00:00,web
SC000265415,,nandri.camxon.p269402@brand-example.test hello नमस्ते यार,+999000269402,Nandri,Camxon,1962-12-20,DEV-5fd6b1ef5df5,kiosk,141 Market Ave,Floor 7,metrocity,66660,AUS,2026-01-27T12:00:00+00:00,Web
SC000205289,,pavjor.mabrai.p255313@brand-example.test,+999000255313,Yevsha,Zexwul,2002-03-15,DEV-aab050eaac2c,desk,687 Vale Road,,GREENFIELD,67060,AU,2026-01-08T12:00:00+00:00,Web
SC007001581,,riwul.turnan.u7001581@brand-example.test,,Riwul,Turnan,,DEV-2d3649ba3c0b,desk,881 Ridge Road,,new town,11581,AU,1775217519000,web
SC000226542,,camvex.lontur.p049808@brand-example.test,+999000049808,Lonpre,Fiztur,1941-04-24,DEV-a27204fc89ed,Tablet,170 Lake St,Suite 142,hill view,99788,united kingdom,12-05-25 12:00,web
SC000264658,,nanpre.zexqur.p251151@brand-example.test,+999000251151,Nanpre,Zexqur 😊,1984-04-14,DEV-9505b61a5bb0,ipad,41 Market Road,,LAKETOWN,71227,AU,2025-04-09T12:00:00+00:00,website
SC000232902,,lekcra.dritur.p057498@brand-example.test,+999000057498,Lekcra,Dritur,1994-04-25,DEV-875ef342436d,tablet,299 Ridge Road,,Hillview,63398,India,04-15-25 12:00,Web
SC000232949,,lekjor.xongui.p029328@brand-example.test,+999000029328,Xonyev,Phasha,2002-01-15,DEV-6411a4677192,pc,669 Garden St,Floor 8,NEWTOWN,40401,IND,1766232000000,Web
SC000230895,,,+999000232641,Birpre,Pavzex,1976-12-19,KIOSK-DEVICE-1,smartphone,267 Lake St,Suite 62,new town,64986,India,1742558400000,website
SC000227408,,railek.noxcam.p231169@brand-example.test,+999000231169,Railek,"Noxcam ""quoted, comma""",1978-04-22,DEV-d9cf4e5a221e,tab,792 Ridge Ave,,NewTown,74959,US,2025-10-21T12:00:00+00:00,website
SC000275078,,sulbiv.lonbir.p107973@brand-example.test,+999000107973,Vexyev,Sekri,2002-05-15,DEV-976b01ff209b,Desktop,561 Ridge Ave,Floor 1,Laketown,79640,INDIA,02-01-25 12:00,WEB
SC000250137,,phapav.sulsha.p093472@brand-example.test,+999000093472,Phapav,Sulsha,1998-02-01,DEV-29b5da6a4001,desktop,142 Vale St,Suite 164,New Town,16600,GBR,2025/07/15 12:00:00,Web
SC000237463,,fizte.lonri.p157304@brand-example.test,+999000157304,Fizte,Lonri,1938-08-08,KIOSK-DEVICE-1,kiosk,267 Garden St,,Greenfield,37947,INDIA,01-10-2025 12:00:00,WEB
SC000273125,,qursha.yevsek.p103734@brand-example.test,+999000103734,Qursha,Yevsek,1952-06-23,KIOSK-DEVICE-1,tablet,391 Vale Road,,METROCITY,94228,GBR,26-02-2025 12:00:00,WEB
SC000204203,,birtur.korpre.p075698@brand-example.test,+999000075698,Birtur,Korpre,1995-05-21,KIOSK-DEVICE-1,mobile,214 Garden Ave,,New Town,28728,INDIA,1765454400000,WEB
